anime,animeLabel,animePubDate,animeSeriesStartDate
http://www.wikidata.org/entity/Q494804,Hanasaku Iroha,,2011-04-03T00:00:00Z
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1986-08-02T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1989-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1992-04-04T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,2019-06-14T00:00:00Z,
http://www.wikidata.org/entity/Q531552,Angel Beats!,,2010-04-02T00:00:00Z
http://www.wikidata.org/entity/Q614200,Евангелион 2.22: Ты (не) пройдёшь,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q696062,Mobile Suit Gundam 00,,
http://www.wikidata.org/entity/Q696206,Mobile Suit Gundam SEED,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q702373,Гиперпространственная крепость Макросс,1982-01-01T00:00:00Z,1982-10-03T00:00:00Z
http://www.wikidata.org/entity/Q715526,Летние войны,2009-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q715526,Летние войны,2010-06-09T00:00:00Z,
http://www.wikidata.org/entity/Q715526,Летние войны,2010-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q865487,Rozen Maiden,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q865487,Rozen Maiden,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q865487,Rozen Maiden,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q865487,Rozen Maiden,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q917278,Однажды в Токио,2003-08-30T00:00:00Z,
http://www.wikidata.org/entity/Q917278,Однажды в Токио,2005-11-17T00:00:00Z,
http://www.wikidata.org/entity/Q962161,Eureka 7,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q962161,Eureka 7,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1022109,Xam’d: Lost Memories,,2008-07-15T00:00:00Z
http://www.wikidata.org/entity/Q1069002,Eden of the East,2010-01-01T00:00:00Z,2009-04-09T00:00:00Z
http://www.wikidata.org/entity/Q1151814,Neon Genesis Evangelion: The End of Evangelion,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1196541,Eve no Jikan,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1202622,Mononoke,,2007-07-12T00:00:00Z
http://www.wikidata.org/entity/Q1315951,Psycho-Pass,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1315951,Psycho-Pass,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1334287,Ковбой Бибоп (фильм),2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1334287,Ковбой Бибоп (фильм),2001-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q1371768,Волчьи дети Амэ и Юки,2012-06-25T00:00:00Z,
http://www.wikidata.org/entity/Q2454313,Ghiblies,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2590187,Nagi no Asukara,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3130626,Isekai no Seikishi Monogatari,,
http://www.wikidata.org/entity/Q3544954,Mai no Mahō to Katei no Hi,2011-02-20T00:00:00Z,
http://www.wikidata.org/entity/Q3667353,Tenchi Muyo! Ryo-Ohki,,
http://www.wikidata.org/entity/Q4384067,Code Geass,2006-01-01T00:00:00Z,2008-04-27T00:00:00Z
http://www.wikidata.org/entity/Q6940888,Sakasama no Patema,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q6940888,Sakasama no Patema,2015-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q10938623,По ту сторону океана,2016-07-08T00:00:00Z,
http://www.wikidata.org/entity/Q10938623,По ту сторону океана,2019-02-03T00:00:00Z,
http://www.wikidata.org/entity/Q11175349,Kyōsōgiga,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11237363,One Piece: Episode of Nami - Kōkaishi no Namida to Nakama no Kizuna,2012-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q11237364,One Piece: Episode of Luffy - Hand Island no Bōken,2012-12-15T00:00:00Z,
http://www.wikidata.org/entity/Q11277119,Futatsu no Kurumi,,
http://www.wikidata.org/entity/Q11310246,Jean Valjean Monogatari,,
http://www.wikidata.org/entity/Q11320614,Death Parade,2015-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11371380,Twenty-four Eyes,,
http://www.wikidata.org/entity/Q11514657,Kageyama Tamio no Double Fantasy,1994-01-02T00:00:00Z,
http://www.wikidata.org/entity/Q11871592,King Fang,1978-09-23T00:00:00Z,
http://www.wikidata.org/entity/Q13637192,Kill la Kill,2013-01-01T00:00:00Z,2013-10-04T00:00:00Z
http://www.wikidata.org/entity/Q17190756,Ai no Kiseki: Doctor Norman Monogatari,1982-12-24T00:00:00Z,
http://www.wikidata.org/entity/Q17215984,One Piece: Episode of Merry - Mō Hitori no Nakama no Monogatari,2013-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q18217801,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,2014-08-30T00:00:00Z,
http://www.wikidata.org/entity/Q18684117,Ученик чудовища,2015-07-11T00:00:00Z,
http://www.wikidata.org/entity/Q18684117,Ученик чудовища,2016-01-14T00:00:00Z,
http://www.wikidata.org/entity/Q18684117,Ученик чудовища,2016-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q20668445,Mobile Suit Gundam: Iron-Blooded Orphans,,
http://www.wikidata.org/entity/Q21697406,Твоё имя,2016-08-26T00:00:00Z,
http://www.wikidata.org/entity/Q24554280,Thunderbolt Fantasy,2017-01-01T00:00:00Z,2016-07-01T00:00:00Z
http://www.wikidata.org/entity/Q24864387,One Piece: Episode of Sabo - 3 Kyōdai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,2015-08-22T00:00:00Z,
http://www.wikidata.org/entity/Q24868707,One Piece: Adventure of Nebulandia,2015-12-19T00:00:00Z,
http://www.wikidata.org/entity/Q45865176,Мирай из будущего,2018-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q45865176,Мирай из будущего,2018-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q45865176,Мирай из будущего,2018-09-06T00:00:00Z,
http://www.wikidata.org/entity/Q45865176,Мирай из будущего,2018-12-26T00:00:00Z,
http://www.wikidata.org/entity/Q48744532,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibōken,,
http://www.wikidata.org/entity/Q50623359,Little Witch Academia,,
http://www.wikidata.org/entity/Q55080167,Carole & Tuesday,,2019-04-10T00:00:00Z
http://www.wikidata.org/entity/Q56346739,One Piece: Episode of Skypiea,,
http://www.wikidata.org/entity/Q56704597,Mobile Suit Gundam Unicorn,,
http://www.wikidata.org/entity/Q63686324,My Hero Academia,,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83712396,Great Pretender,,2020-07-01T00:00:00Z
http://www.wikidata.org/entity/Q100256270,on-chan Yume Power Daibōken!,2003-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q100772884,Puella Magi Madoka Magica,,
http://www.wikidata.org/entity/Q105418645,Tako ni Natta Okaasan,2003-08-15T00:00:00Z,
http://www.wikidata.org/entity/Q105458519,Maison Ikkoku: Shipwrecked on Ikkoku Island,,
http://www.wikidata.org/entity/Q105632476,Boku no Bōkūgō,2005-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q106641636,Working!!,,
http://www.wikidata.org/entity/Q107556825,Tondemo Nezumi Daikatsuyaku,1979-06-30T00:00:00Z,
http://www.wikidata.org/entity/Q107910300,Eien no 831,2022-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3802095,Iron Man,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3807021,Sasurai no Taiyou,1971-05-10T00:00:00Z,
http://www.wikidata.org/entity/Q3811350,Hai Step Jun,,
http://www.wikidata.org/entity/Q3812229,Kurau Phantom Memory,,
http://www.wikidata.org/entity/Q3815157,Kikaider,,
http://www.wikidata.org/entity/Q3815924,Sidonia no Kishi,2015-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q3816177,Koi suru Tenshi Angelique,,
http://www.wikidata.org/entity/Q3820520,Lupin the Third: The Woman Called Fujiko Mine,,2012-04-04T00:00:00Z
http://www.wikidata.org/entity/Q3826598,Kero Kero Chime,,
http://www.wikidata.org/entity/Q3828498,Ganba Bouken Tachi,,
http://www.wikidata.org/entity/Q3828512,Animation Kikou: Marco Polo no Bōken,,
http://www.wikidata.org/entity/Q3828740,Sekai Meisaku Dōwa Series: Wow! Märchen Ōkoku,,
http://www.wikidata.org/entity/Q3835011,Little Busters!,,
http://www.wikidata.org/entity/Q3857542,New Attacker You!,,
http://www.wikidata.org/entity/Q3874511,Boku no Patrasche,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3900174,Persona 4: The Animation,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3909667,Power Stone,,1999-04-03T00:00:00Z
http://www.wikidata.org/entity/Q3911299,Pretty Rhythm: Dear My Future,,
http://www.wikidata.org/entity/Q3911723,True Tears,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3921958,Princess Lover!,,
http://www.wikidata.org/entity/Q3939327,Cybot Robotchi,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3943166,"Ryu, the Cave Boy",,
http://www.wikidata.org/entity/Q3959058,Shakugan no Shana,2005-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q3959058,Shakugan no Shana,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3967570,St. Luminous Mission High School,,1998-10-05T00:00:00Z
http://www.wikidata.org/entity/Q3977608,Super Robot Wars Original Generation: Divine Wars,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3980545,Tamagotchi!,,
http://www.wikidata.org/entity/Q3980551,Kaiketsu Tamagon,1972-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3983306,Temple the Balloonist,1977-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3988373,Gokuu no Daibouken,1967-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3992299,Tokyo ESP,,
http://www.wikidata.org/entity/Q3998740,Trider G7,1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4004377,The Mischevious Twins,,1991-01-05T00:00:00Z
http://www.wikidata.org/entity/Q4020700,Росомаха (аниме),,
http://www.wikidata.org/entity/Q4021197,Люди Икс (аниме),,2011-04-01T00:00:00Z
http://www.wikidata.org/entity/Q4022858,Yomigaeru Sora – Rescue Wings,,
http://www.wikidata.org/entity/Q4023763,Invincible Super Man Zambot 3,1977-01-01T00:00:00Z,1977-10-08T00:00:00Z
http://www.wikidata.org/entity/Q4024167,Zenmai Zamurai,,
http://www.wikidata.org/entity/Q4033646,Akiba-chan,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4033710,Alice SOS,,1998-04-06T00:00:00Z
http://www.wikidata.org/entity/Q4039069,Futari wa Pretty Cure Max Heart,,2005-02-06T00:00:00Z
http://www.wikidata.org/entity/Q4041399,Initial D First Stage,1998-01-01T00:00:00Z,1998-04-19T00:00:00Z
http://www.wikidata.org/entity/Q4041400,Initial D Second Stage,1999-01-01T00:00:00Z,1999-10-15T00:00:00Z
http://www.wikidata.org/entity/Q4042132,Kemonozume,,2006-08-05T00:00:00Z
http://www.wikidata.org/entity/Q4049046,Sangatsu no Raion,,
http://www.wikidata.org/entity/Q4049273,Seishun Anime Zenshuu,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4049290,Sennin Buraku,,
http://www.wikidata.org/entity/Q4049303,Seraphim Call,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4049406,Shion no Ou,,
http://www.wikidata.org/entity/Q4050796,Teiruzu obu ji Abisu,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4050886,"Tetsujin 28-go (сериал, 2004)",2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4103430,Ванса-кун,,
http://www.wikidata.org/entity/Q4118317,Tactical Roar,,2006-01-08T00:00:00Z
http://www.wikidata.org/entity/Q4251500,Kocchi Muite! Miiko,,
http://www.wikidata.org/entity/Q4255039,Akubi-chan,2001-12-11T00:00:00Z,
http://www.wikidata.org/entity/Q4384067,Code Geass,2006-01-01T00:00:00Z,2008-04-27T00:00:00Z
http://www.wikidata.org/entity/Q4385651,Dinozaurs,,
http://www.wikidata.org/entity/Q4386067,Saru Get You -On Air-,,
http://www.wikidata.org/entity/Q4390108,Lupin III Part III,,
http://www.wikidata.org/entity/Q4652778,AM Driver,,2004-04-05T00:00:00Z
http://www.wikidata.org/entity/Q4725396,Oh! My Goddess: The Adventures of Mini-Goddess,,
http://www.wikidata.org/entity/Q4765156,Anime Shūkan DX! Mi-Pha-Pu,,
http://www.wikidata.org/entity/Q4773554,Bakemonogatari,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4773554,Bakemonogatari,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4773554,Bakemonogatari,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4773554,Bakemonogatari,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4803606,Asari-chan,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4876854,Beast Saga,2013-02-27T00:00:00Z,
http://www.wikidata.org/entity/Q4898587,Betterman,,
http://www.wikidata.org/entity/Q4923514,San Choume no Yuuhi,,
http://www.wikidata.org/entity/Q4958359,Yuusha Exkaiser,1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5018393,Ehrgeiz,,
http://www.wikidata.org/entity/Q5042484,Aho-Girl,2012-11-28T00:00:00Z,
http://www.wikidata.org/entity/Q5070726,Chance Pop Session,,2001-05-21T00:00:00Z
http://www.wikidata.org/entity/Q5074293,Chargeman Ken!,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5118980,Chō Kuse ni Narisō,,
http://www.wikidata.org/entity/Q5139461,Engage Planet Kiss Dum,,2007-04-03T00:00:00Z
http://www.wikidata.org/entity/Q5141680,Coji-Coji,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5150655,Sentou Mecha Xabungle,1982-01-01T00:00:00Z,1982-02-06T00:00:00Z
http://www.wikidata.org/entity/Q5150655,Sentou Mecha Xabungle,1983-01-01T00:00:00Z,1982-02-06T00:00:00Z
http://www.wikidata.org/entity/Q5162301,Sparrow’s Hotel,,
http://www.wikidata.org/entity/Q5187540,Croket!,,
http://www.wikidata.org/entity/Q5204122,D4 Princess,,
http://www.wikidata.org/entity/Q5206006,Dramatical Murder,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5206274,DT Eightron,,
http://www.wikidata.org/entity/Q5225844,Machine Robo: Battle Hackers,,
http://www.wikidata.org/entity/Q5226993,Human Crossing,,
http://www.wikidata.org/entity/Q5227700,Tenchi in Tokyo,,
http://www.wikidata.org/entity/Q5228145,Rainbowman,,1972-10-06T00:00:00Z
http://www.wikidata.org/entity/Q5236909,Time Travel Tondekeman,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5236923,Saint Beast,,
http://www.wikidata.org/entity/Q5238129,Hatara Kizzu Maihamu Gumi,,
http://www.wikidata.org/entity/Q5239103,Danball Senki,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5256239,Demonbane,2011-05-13T00:00:00Z,
http://www.wikidata.org/entity/Q5288473,Dogtato,,
http://www.wikidata.org/entity/Q5291704,"Don't Leave Me Alone, Daisy",,
http://www.wikidata.org/entity/Q5320935,New Honeybee Hutch,,
http://www.wikidata.org/entity/Q5337285,RDG Red Data Girl,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q5356268,No-Rin,,
http://www.wikidata.org/entity/Q5360551,The Brave Express Might Gaine,,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1986-08-02T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1989-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,1992-04-04T00:00:00Z,
http://www.wikidata.org/entity/Q498577,Небесный замок Лапута,2019-06-14T00:00:00Z,
http://www.wikidata.org/entity/Q534247,Принцесса подводного царства,1975-03-21T00:00:00Z,
http://www.wikidata.org/entity/Q551332,Двенадцать месяцев,1980-03-15T00:00:00Z,
http://www.wikidata.org/entity/Q567751,Slayers The Motion Picture,1995-07-29T00:00:00Z,
http://www.wikidata.org/entity/Q578595,Паприка,2006-09-02T00:00:00Z,
http://www.wikidata.org/entity/Q578595,Паприка,2006-11-25T00:00:00Z,
http://www.wikidata.org/entity/Q608079,Замок Калиостро,1979-12-15T00:00:00Z,
http://www.wikidata.org/entity/Q614200,Евангелион 2.22: Ты (не) пройдёшь,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q636444,Sailor Moon R: The Movie,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q640695,Метрополис,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q640695,Метрополис,2001-05-26T00:00:00Z,
http://www.wikidata.org/entity/Q640695,Метрополис,2002-10-31T00:00:00Z,
http://www.wikidata.org/entity/Q689013,Wata no Kuni Hoshi,,
http://www.wikidata.org/entity/Q696351,Naruto the Movie: Ninja Clash in the Land of Snow,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q696366,Naruto the Movie: Legend of the Stone of Gelel,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q696646,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q696646,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2016-04-18T00:00:00Z,
http://www.wikidata.org/entity/Q697000,Ashita no Joe,1970-01-01T00:00:00Z,1970-04-01T00:00:00Z
http://www.wikidata.org/entity/Q697000,Ashita no Joe,1980-01-01T00:00:00Z,1970-04-01T00:00:00Z
http://www.wikidata.org/entity/Q697000,Ashita no Joe,1981-01-01T00:00:00Z,1970-04-01T00:00:00Z
http://www.wikidata.org/entity/Q699684,Fullmetal Alchemist: Conqueror of Shamballa,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q699835,Ариэтти из страны лилипутов,2010-07-17T00:00:00Z,
http://www.wikidata.org/entity/Q703301,Doraemon: Nobita's Dinosaur,1980-03-15T00:00:00Z,
http://www.wikidata.org/entity/Q703524,Naruto Shippuden the Movie: Bonds,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q703524,Naruto Shippuden the Movie: Bonds,2008-08-02T00:00:00Z,
http://www.wikidata.org/entity/Q706746,Martian Successor Nadesico: Prince of Darkness,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q711139,Uchu Senshi Baldios,1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q711139,Uchu Senshi Baldios,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q715526,Летние войны,2009-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q715526,Летние войны,2010-06-09T00:00:00Z,
http://www.wikidata.org/entity/Q715526,Летние войны,2010-08-12T00:00:00Z,
http://www.wikidata.org/entity/Q717544,GoShogun,1981-01-01T00:00:00Z,1981-07-03T00:00:00Z
http://www.wikidata.org/entity/Q719493,Doraemon: Nobita and the Kingdom of Clouds,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q719497,Inuyasha the Movie: Affections Touching Across Time,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q740339,Здесь слышен океан,1993-05-05T00:00:00Z,
http://www.wikidata.org/entity/Q752541,Последняя фантазия: Духи внутри,2001-07-02T00:00:00Z,
http://www.wikidata.org/entity/Q764897,Ghost in the Shell: Stand Alone Complex Solid State Society,2006-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q787081,Gokinjo Monogatari,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q821973,Slayers Great,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q834799,Покемон: Фильм первый,1998-07-18T00:00:00Z,
http://www.wikidata.org/entity/Q842292,Шёпот сердца,1995-07-15T00:00:00Z,1995-06-15T00:00:00Z
http://www.wikidata.org/entity/Q859198,Tooi Umi Kara Kita Coo,1988-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q859198,Tooi Umi Kara Kita Coo,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q860903,One Piece Film: Z,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q868048,Покемон 2000,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q868048,Покемон 2000,2000-12-21T00:00:00Z,
http://www.wikidata.org/entity/Q885189,Blood: The Last Vampire,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q888131,Ветер крепчает,2013-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q888131,Ветер крепчает,2014-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q888131,Ветер крепчает,2014-07-17T00:00:00Z,
http://www.wikidata.org/entity/Q890657,Pokémon: Giratina & the Sky Warrior,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q890665,Покемон 3,2000-07-08T00:00:00Z,
http://www.wikidata.org/entity/Q909574,Dragon Ball GT: A Hero's Legacy,1997-03-26T00:00:00Z,
http://www.wikidata.org/entity/Q917278,Однажды в Токио,2003-08-30T00:00:00Z,
http://www.wikidata.org/entity/Q917278,Однажды в Токио,2005-11-17T00:00:00Z,
http://www.wikidata.org/entity/Q967090,Лес Животных,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1026730,Inuyasha the Movie: The Castle Beyond the Looking Glass,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1032047,Pretty Cure All Stars New Stage 2: Friends of the Heart,2013-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q1039018,Keroro Gunso the Super Movie 4: Gekishin Dragon Warriors,2009-03-07T00:00:00Z,
http://www.wikidata.org/entity/Q1045889,Ещё вчера,1991-07-20T00:00:00Z,
http://www.wikidata.org/entity/Q1048722,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1048722,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",2008-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q1048739,One Piece: The Giant Mechanical Soldier of Karakuri Castle,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1048739,One Piece: The Giant Mechanical Soldier of Karakuri Castle,2006-03-04T00:00:00Z,
http://www.wikidata.org/entity/Q1048742,Ван-Пис: Барон Омацури и Секретный Остров,2005-03-05T00:00:00Z,
http://www.wikidata.org/entity/Q1052531,Манускрипт ниндзя,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1058469,Призрак в доспехах: Невинность,2004-03-06T00:00:00Z,
http://www.wikidata.org/entity/Q1065682,Inuyasha the Movie: Swords of an Honorable Ruler,2003-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q91613288,Евангелион-01,,
http://www.wikidata.org/entity/Q91613289,Евангелион-02,,
http://www.wikidata.org/entity/Q96373474,Beyblade Burst Sparking,,
http://www.wikidata.org/entity/Q96387843,Beyblade Burst,,
http://www.wikidata.org/entity/Q97212209,ロノー先生の悪魔な神授業,,
http://www.wikidata.org/entity/Q97273004,EEE探偵社,,
http://www.wikidata.org/entity/Q97453101,Dragon's Dogma,,2020-09-17T00:00:00Z
http://www.wikidata.org/entity/Q97509254,BanG Dream! Girls Band Party! Pico,,
http://www.wikidata.org/entity/Q97539190,ノクターンブギ,,
http://www.wikidata.org/entity/Q98397056,バトルスピリッツ 赫盟のガレット,,
http://www.wikidata.org/entity/Q98608925,Holo no Graffiti,2019-05-05T00:00:00Z,
http://www.wikidata.org/entity/Q101086340,Saint Seiya: Saintia Shō,2018-12-10T00:00:00Z,2018-12-10T00:00:00Z
http://www.wikidata.org/entity/Q104161600,Звёздные войны: Видения,,2021-09-22T00:00:00Z
http://www.wikidata.org/entity/Q105094554,Seitokai no Ichizon Lv.2,,2012-10-13T00:00:00Z
http://www.wikidata.org/entity/Q105962046,Fairy Ranmaru,,
http://www.wikidata.org/entity/Q106404099,Ясукэ,2021-01-01T00:00:00Z,2021-04-29T00:00:00Z
http://www.wikidata.org/entity/Q106411234,D4DJ Petit Mix,,
http://www.wikidata.org/entity/Q106469402,The Way of the Househusband,,2021-04-08T00:00:00Z
http://www.wikidata.org/entity/Q106549030,Kyōsōgiga,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106549308,Kyōsōgiga,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q107407178,Ikuze! Gen-san,,2008-03-24T00:00:00Z
http://www.wikidata.org/entity/Q107412941,Busou Shinki: Moon Angel,,2011-09-07T00:00:00Z
http://www.wikidata.org/entity/Q107790908,Night World,,
http://www.wikidata.org/entity/Q107985895,Q107985895,,
http://www.wikidata.org/entity/Q108122433,Tora to Mike,,2021-08-04T00:00:00Z
http://www.wikidata.org/entity/Q108393516,The Heike Story,2021-09-16T00:00:00Z,2021-09-16T00:00:00Z
http://www.wikidata.org/entity/Q108453546,"Wake Up, Girl ZOO!",,2015-10-22T00:00:00Z
http://www.wikidata.org/entity/Q108584405,"Ganbare, Dōki-chan",,2021-09-20T00:00:00Z
http://www.wikidata.org/entity/Q108830730,リッチ警官 キャッシュ! ～ゼロの事件簿～,2021-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q106571395,Loveless,,2005-04-07T00:00:00Z
http://www.wikidata.org/entity/Q106571795,Miyanishi Tatsuya Gekijō: Omae Umasō da na,,
http://www.wikidata.org/entity/Q106576557,Paradise Kiss,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106576595,H2,1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106577082,Hell Teacher Nūbē,1996-01-01T00:00:00Z,1996-04-13T00:00:00Z
http://www.wikidata.org/entity/Q106577109,Chūka Ichiban!,1997-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q106577234,Jungle King Tar-chan,,1993-10-14T00:00:00Z
http://www.wikidata.org/entity/Q106577393,Hoshin Engi,,1999-07-03T00:00:00Z
http://www.wikidata.org/entity/Q106577511,Hakyu Hoshin Engi,,2018-01-12T00:00:00Z
http://www.wikidata.org/entity/Q106581636,Tonari no Seki-kun,,2014-01-05T00:00:00Z
http://www.wikidata.org/entity/Q106581652,Baby Steps,,
http://www.wikidata.org/entity/Q106581665,Mobile Suit Gundam-san,,2014-07-06T00:00:00Z
http://www.wikidata.org/entity/Q106582949,Da Capo,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106583275,Da Capo II,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106583306,Da Capo III,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106585371,Bludgeoning Angel Dokuro-Chan,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106589381,Spiral: The Bonds of Reasoning,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106589421,Banana Fish,2018-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106589480,The Good Witch of the West,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q106589518,Sketchbook ~full color's~,,2007-10-02T00:00:00Z
http://www.wikidata.org/entity/Q106594883,Dance Dance Danseur,,
http://www.wikidata.org/entity/Q106595885,Shirokuma Cafe,,
http://www.wikidata.org/entity/Q106595966,The Skull Man,,2007-04-28T00:00:00Z
http://www.wikidata.org/entity/Q106597679,Emma – A Victorian Romance,2005-01-01T00:00:00Z,
