volcano,volcanoLabel,location
http://www.wikidata.org/entity/Q27785716,Cerro Colorado,Point(-113.3007 31.9126)
http://www.wikidata.org/entity/Q31449976,Cerro Las Vueltas,Point(-102.186111111 19.250555555)
http://www.wikidata.org/entity/Q31181899,L'Échelle,Point(-61.656944444 16.04)
http://www.wikidata.org/entity/Q30937665,Takurayama,Point(134.918055555 35.345833333)
http://www.wikidata.org/entity/Q31445600,Mount Stromboli,Point(15.21 38.79)
http://www.wikidata.org/entity/Q31445627,Volcán El Molcajete,Point(-104.7818 21.4766)
http://www.wikidata.org/entity/Q31443965,Hibochiboc Volcano,Point(124.670277777 9.204166666)
http://www.wikidata.org/entity/Q31449969,Cerro El Cajete,Point(-102.04223 19.47328)
http://www.wikidata.org/entity/Q31449901,Cerro Jicalmi,Point(-102.077222222 19.3925)
http://www.wikidata.org/entity/Q27846615,Q27846615,Point(-97.545833333 19.221388888)
http://www.wikidata.org/entity/Q31449896,Cerro de Afuera,Point(-102.28249 19.28677)
http://www.wikidata.org/entity/Q31449990,Cerro La Batea,Point(-102.153333333 19.129722222)
http://www.wikidata.org/entity/Q27728773,Old South Volcano Caldera Rim NorthEast,Point(145.742777777 18.079722222)
http://www.wikidata.org/entity/Q28163213,Lexone,Point(-69.48 -17.87)
http://www.wikidata.org/entity/Q31449996,Cerro Escalerilla,Point(-103.705555555 18.783611111)
http://www.wikidata.org/entity/Q31445595,Monte Barbaro,Point(14.116666666 40.85)
http://www.wikidata.org/entity/Q31449946,Cerro Sapién,Point(-102.10263 19.45112)
http://www.wikidata.org/entity/Q30144976,Q30144976,Point(14.107504 40.849575)
http://www.wikidata.org/entity/Q31445586,Gran Cratere,Point(14.9657 38.40417)
http://www.wikidata.org/entity/Q30143153,Mount  Spina,Point(14.163581 40.829323)
http://www.wikidata.org/entity/Q31445664,Cerro La Alberca,Point(-102.296944444 19.364444444)
http://www.wikidata.org/entity/Q31445644,Volcán Sapicho,Point(-102.248333333 19.495833333)
http://www.wikidata.org/entity/Q31450001,Sopka Krasnaya,Point(132.959166666 44.150277777)
http://www.wikidata.org/entity/Q31449907,Cerro Ciricuti,Point(-102.176944444 19.435833333)
http://www.wikidata.org/entity/Q31445591,Camaldoli,Point(14.1914 40.8575)
http://www.wikidata.org/entity/Q31449983,Cerro Estiladero,Point(-102.1975 19.444444444)
http://www.wikidata.org/entity/Q30343221,Jibāl al Abyaḑ,Point(39.970555555 25.661388888)
http://www.wikidata.org/entity/Q31445656,Cerro El Llahuacuaro,Point(-102.24 19.426111111)
http://www.wikidata.org/entity/Q31394963,Puy de Montchar,Point(2.94429 45.73336)
http://www.wikidata.org/entity/Q27910111,Chato Aislado,Point(-68.81 -25.98)
http://www.wikidata.org/entity/Q31394854,Puy des Gouttes,Point(2.950231 45.824078)
http://www.wikidata.org/entity/Q27851271,Q27851271,Point(-104.5375 24.416388888)
http://www.wikidata.org/entity/Q28868801,Kerimasi volcano,Point(34.980555555 -2.431666666)
http://www.wikidata.org/entity/Q31445632,Volcán El Tepalcate,Point(-104.290833333 24.050277777)
http://www.wikidata.org/entity/Q31444368,Mount Carling,Point(124.669166666 9.216111111)
http://www.wikidata.org/entity/Q28032178,Montaña Tinache,Point(-13.67358 29.05142)
http://www.wikidata.org/entity/Q27780103,Volcán San Juan,Point(-104.93169 21.494713)
http://www.wikidata.org/entity/Q31394961,Puy de Beaune,Point(2.94895 45.7298)
http://www.wikidata.org/entity/Q30597802,Farallon Negro,Point(-66.55 -27.25)
http://www.wikidata.org/entity/Q27806494,Volcan Ceniza,Point(-115.973611111 30.445555555)
http://www.wikidata.org/entity/Q27800866,Q27800866,Point(-113.390277777 31.846666666)
http://www.wikidata.org/entity/Q27846612,Q27846612,Point(-97.43 19.223611111)
http://www.wikidata.org/entity/Q31445622,Cerro La Tinaja,Point(-101.520555555 19.169166666)
http://www.wikidata.org/entity/Q27800863,Cerro La Pastoria,Point(-113.671666666 31.993333333)
http://www.wikidata.org/entity/Q27783256,Cerro El Molcajete,Point(-104.410555555 21.050833333)
http://www.wikidata.org/entity/Q27577450,Aogashima,Point(139.759 32.458)
http://www.wikidata.org/entity/Q31449916,Vulkan Taketomi,Point(155.6744 50.845)
http://www.wikidata.org/entity/Q30610871,Wonchi,Point(37.9 8.8)
http://www.wikidata.org/entity/Q27807348,Volcan Prieto,Point(-114.655555555 30.224722222)
http://www.wikidata.org/entity/Q31449939,Cerro El Jabalí,Point(-102.11325 19.45045)
http://www.wikidata.org/entity/Q31449994,Sopka Ryadaya,Point(132.8773 44.331)
http://www.wikidata.org/entity/Q27682243,Las Derrumbadas,Point(-97.4575 19.288055555)
http://www.wikidata.org/entity/Q31394965,Puy de Barme,Point(2.93116 45.73806)
http://www.wikidata.org/entity/Q30686498,Blaue Kuppe,Point(10.035088888 51.155)
http://www.wikidata.org/entity/Q31444071,Camiguin Volcano,Point(124.646666666 9.215277777)
http://www.wikidata.org/entity/Q31394962,Puy Pelat,Point(2.94884 45.72508)
http://www.wikidata.org/entity/Q31449963,Cerro El Puerto,Point(-102.03624 19.47546)
http://www.wikidata.org/entity/Q31443908,Mount Pangasun,Point(121.9515 19.5251)
http://www.wikidata.org/entity/Q31443841,Parker Volcano,Point(124.8897 6.1144)
http://www.wikidata.org/entity/Q31449913,Cerro El Rosario,Point(-102.155833333 19.438611111)
http://www.wikidata.org/entity/Q31449923,Vulkan Snou,Point(150.864722222 46.511944444)
http://www.wikidata.org/entity/Q27767584,Volcán Cacadeperro,Point(-99.0306 19.3198)
http://www.wikidata.org/entity/Q31450019,Sopka Obrublennaya,Point(132.809722222 44.085277777)
http://www.wikidata.org/entity/Q31450017,Volcán Tres Cruces,Point(-99.47784 19.09476)
http://www.wikidata.org/entity/Q31450026,Sopka Ryzhaya,Point(132.826388888 44.141111111)
http://www.wikidata.org/entity/Q31450096,Volcán Jumento,Point(-99.313611111 19.209444444)
http://www.wikidata.org/entity/Q31450128,Volcán Xictle,Point(-99.221944444 19.2475)
http://www.wikidata.org/entity/Q31450059,Volcán Texontepec,Point(-99.414444444 19.243611111)
http://www.wikidata.org/entity/Q31450053,Volcán El Quilotzi,Point(-99.445277777 19.217222222)
http://www.wikidata.org/entity/Q31450042,Volcán Cuautl,Point(-99.421388888 19.165833333)
http://www.wikidata.org/entity/Q31450111,Volcán Cajete,Point(-99.246 19.1063)
http://www.wikidata.org/entity/Q31450013,Sopka Boran,Point(132.894166666 44.121388888)
http://www.wikidata.org/entity/Q31450101,Volcán Chalchihuites,Point(-99.302777777 19.106944444)
http://www.wikidata.org/entity/Q31450106,Volcán Tezontle,Point(-99.2607 19.0554)
http://www.wikidata.org/entity/Q31450069,Volcán Tehualtepec,Point(-99.4001 19.2186)
http://www.wikidata.org/entity/Q31450012,Volcán Tepetzingo,Point(-99.4419 19.0596)
http://www.wikidata.org/entity/Q31450121,Volcán Xictontle,Point(-99.22742 19.24503)
http://www.wikidata.org/entity/Q31450031,Sopka Mit'kina,Point(131.255555555 43.669166666)
http://www.wikidata.org/entity/Q31450047,Volcánes Cuates,Point(-99.443333333 19.193611111)
http://www.wikidata.org/entity/Q31450092,Volcán Santa de Mezapa,Point(-99.447222222 19.165555555)
http://www.wikidata.org/entity/Q31450064,Volcán Emerenciano,Point(-99.38012 19.24718)
http://www.wikidata.org/entity/Q31450075,Volcán Teconto,Point(-99.37651 19.1966)
http://www.wikidata.org/entity/Q31450116,Volcán Texoxocol,Point(-99.230833333 19.152777777)
http://www.wikidata.org/entity/Q31450087,Volcán Tomasquillo,Point(-99.388888888 19.169722222)
http://www.wikidata.org/entity/Q31450023,Volcán Tuxtepec,Point(-99.45736 19.09894)
http://www.wikidata.org/entity/Q31450007,Sopka Mayak,Point(132.975555555 44.117222222)
http://www.wikidata.org/entity/Q31450082,Volcán La Silva,Point(-99.375833333 19.180555555)
http://www.wikidata.org/entity/Q1067417,Mount Hakone,Point(139.023888888 35.23)
http://www.wikidata.org/entity/Q123400108,Q123400108,Point(-22.69064 63.84342)
http://www.wikidata.org/entity/Q113372328,Mount Ophir,Point(99.983333333 0.079166666)
http://www.wikidata.org/entity/Q3411093,Puy de Mercœur,Point(2.95583 45.7164)
http://www.wikidata.org/entity/Q3411095,Puy de Lassolas,Point(2.95828 45.71166)
http://www.wikidata.org/entity/Q109037815,Q109037815,Point(4.6717 60.7763)
http://www.wikidata.org/entity/Q109910836,Q109910836,Point(-98.646388888 19.187222222)
http://www.wikidata.org/entity/Q124868228,Q124868228,Point(8.68871 49.44031)
http://www.wikidata.org/entity/Q7128689,Palpana,Point(-68.5225 -21.546666666)
http://www.wikidata.org/entity/Q109039299,Q109039299,Point(52.73475 -7.067867)
http://www.wikidata.org/entity/Q2672141,Volcán Santo Tomás,Point(-91.478611111 14.710277777)
http://www.wikidata.org/entity/Q119120523,Mount Maemori,Point(140.958333333 39.977777777)
http://www.wikidata.org/entity/Q123438836,Q123438836,Point(-22.80902 63.7735)
http://www.wikidata.org/entity/Q113622569,Puy de Boursoux,Point(2.94629 45.6717)
http://www.wikidata.org/entity/Q124728096,Q124728096,Point(6.79362 50.06769)
http://www.wikidata.org/entity/Q113707610,Puy de Montrodeix,Point(3.000826 45.761538)
http://www.wikidata.org/entity/Q3411096,Puy de Paugnat,Point(2.9778 45.8803)
http://www.wikidata.org/entity/Q2669883,Tunka valley,Point(103.5 51.5)
http://www.wikidata.org/entity/Q7490670,Shatsky Rise,Point(158.0666667 32.03333333)
http://www.wikidata.org/entity/Q109311691,Q109311691,Point(5.1642 60.33876)
http://www.wikidata.org/entity/Q7415041,San Pablo,Point(-68.3425 -21.883888888)
http://www.wikidata.org/entity/Q113111989,Puy de Monteillet,Point(2.9454 45.71335)
http://www.wikidata.org/entity/Q114672292,Q114672292,Point(140.907103 40.653106)
http://www.wikidata.org/entity/Q111207407,Q111207407,Point(5.15806 60.32759)
http://www.wikidata.org/entity/Q109039301,Q109039301,Point(-73.7340379 45.4325804)
http://www.wikidata.org/entity/Q1056001,Cerro Verde,Point(-89.622580555 13.826411111)
http://www.wikidata.org/entity/Q3411100,Puy de la Nugère,Point(2.9837 45.8601)
http://www.wikidata.org/entity/Q124728059,Q124728059,Point(6.61779 50.28153)
http://www.wikidata.org/entity/Q7022658,Ngualla,Point(32.83932176 -7.7086222)
http://www.wikidata.org/entity/Q3411102,Puy de la Vache,Point(2.96335 45.7054)
http://www.wikidata.org/entity/Q1734040,Karmelenberg,Point(7.42333 50.3442)
http://www.wikidata.org/entity/Q111793446,Q111793446,Point(9.906069 51.110556)
http://www.wikidata.org/entity/Q1738211,Keli Mutubuurai,Point(121.82 -8.77)
http://www.wikidata.org/entity/Q109046165,Q109046165,Point(-17.55 64.45)
http://www.wikidata.org/entity/Q1730511,Randecker Maar,Point(9.523 48.5742)
http://www.wikidata.org/entity/Q1754806,Mount Ontake,Point(137.480277777 35.892777777)
http://www.wikidata.org/entity/Q118106114,Rumble II East Seamount,Point(178.646 -35.425833)
http://www.wikidata.org/entity/Q114342879,Pukekiwiriki,Point(175.000366 -37.064002)
http://www.wikidata.org/entity/Q1057979,Mount Tarumae,Point(141.378055555 42.69)
http://www.wikidata.org/entity/Q1055899,Mount Hudson,Point(-72.95 -45.92)
http://www.wikidata.org/entity/Q7419347,Santa Clara Volcano,Point(-113.625 37.256944444)
http://www.wikidata.org/entity/Q113833763,Q113833763,Point(5.72695 59.72491)
http://www.wikidata.org/entity/Q1739281,Kerlingarfjöll,Point(-19.25 64.65)
http://www.wikidata.org/entity/Q1738398,Keluo,Point(125.92 49.37)
http://www.wikidata.org/entity/Q1675325,Ichinsky,Point(157.718 55.6786)
http://www.wikidata.org/entity/Q1752870,Volcán Tacaná,Point(-92.1058 15.1334)
http://www.wikidata.org/entity/Q48784,Tolbachik,Point(160.391944444 55.8225)
http://www.wikidata.org/entity/Q3411104,Puy des Goules,Point(2.98059 45.8095)
http://www.wikidata.org/entity/Q124728041,Q124728041,Point(6.60569 50.2885)
http://www.wikidata.org/entity/Q43876,Mount Batur,Point(115.376944444 -8.237222222)
http://www.wikidata.org/entity/Q111209053,Q111209053,Point(30.75286 69.78159)
http://www.wikidata.org/entity/Q123411979,Q123411979,Point(11.99392 36.78881)
http://www.wikidata.org/entity/Q38954,Teide,Point(-16.643611111 28.272638888)
http://www.wikidata.org/entity/Q109038041,Q109038041,Point(5.22117 59.92458)
http://www.wikidata.org/entity/Q3412754,Qualibou,Point(-61.05 13.83)
http://www.wikidata.org/entity/Q109036046,Q109036046,Point(4.7352076 60.7556277)
http://www.wikidata.org/entity/Q123400040,Q123400040,Point(-22.6835 63.8447)
http://www.wikidata.org/entity/Q3411094,Puy de Montiroir,Point(2.92648 45.9702)
http://www.wikidata.org/entity/Q123400086,Q123400086,Point(-22.6817 63.84547)
http://www.wikidata.org/entity/Q43876,Mount Batur,Point(115.375 -8.241944444)
http://www.wikidata.org/entity/Q1673747,Mount Isarog,Point(123.373333333 13.659166666)
http://www.wikidata.org/entity/Q3411089,Puy de Gravenoire,Point(3.04974 45.75153)
http://www.wikidata.org/entity/Q109312737,Q109312737,Point(5.1611 60.35294)
http://www.wikidata.org/entity/Q109037821,Q109037821,Point(4.6803 60.7873)
http://www.wikidata.org/entity/Q113838586,Q113838586,Point(5.1461676 50.5066693)
http://www.wikidata.org/entity/Q120611881,Litli-Hrútur,Point(-22.212222222 63.916111111)
http://www.wikidata.org/entity/Q111209034,Q111209034,Point(30.66375545 69.79974423)
http://www.wikidata.org/entity/Q48784,Tolbachik,Point(160.33 55.83)
http://www.wikidata.org/entity/Q3411101,Puy de la Bannière,Point(3.03361 45.8789)
http://www.wikidata.org/entity/Q7064057,Nova Iguaçu Volcano,Point(-43.46638889 -22.76694444)
http://www.wikidata.org/entity/Q3411091,Puy de Louchadière,Point(2.95083 45.8531)
http://www.wikidata.org/entity/Q2666739,Chirip,Point(147.912222222 45.377222222)
http://www.wikidata.org/entity/Q1053880,Central Island,Point(36.05 3.5)
http://www.wikidata.org/entity/Q123439094,Lágafell,Point(-22.53873 63.88057)
http://www.wikidata.org/entity/Q109037819,Q109037819,Point(4.6327 60.8446)
http://www.wikidata.org/entity/Q1055787,Cerro Azul,Point(-70.760833333 -35.653333333)
http://www.wikidata.org/entity/Q26546,Doña Juana,Point(-76.924902777 1.47075)
http://www.wikidata.org/entity/Q125968781,Haradha,Point(44.67265 14.09118)
http://www.wikidata.org/entity/Q1738398,Keluo,Point(125.90972222 49.38)
http://www.wikidata.org/entity/Q7413507,San Carlos,Point(8.539166666 3.360833333)
http://www.wikidata.org/entity/Q124728126,Q124728126,Point(6.83612 50.17814)
http://www.wikidata.org/entity/Q7270076,Zarechny,Point(160.833333333 56.366666666)
http://www.wikidata.org/entity/Q7395365,S P Crater,Point(-111.629322222 35.582225)
http://www.wikidata.org/entity/Q7128689,Palpana,Point(-68.5227 -21.5464)
http://www.wikidata.org/entity/Q113835831,Q113835831,Point(5.9261 60.04115)
http://www.wikidata.org/entity/Q7682801,Tanganasoga,Point(-18.059021 27.730574)
http://www.wikidata.org/entity/Q124838054,Q124838054,Point(8.98469 51.81549)
http://www.wikidata.org/entity/Q1752422,Pukekawa,Point(174.775 -36.857)
http://www.wikidata.org/entity/Q42118,Pulosari,Point(105.975 -6.342)
http://www.wikidata.org/entity/Q124728150,Q124728150,Point(7.03324 50.07056)
http://www.wikidata.org/entity/Q123439394,Q123439394,Point(-22.36684 63.92418)
http://www.wikidata.org/entity/Q123438964,Q123438964,Point(-22.57548 63.86074)
http://www.wikidata.org/entity/Q113833917,Q113833917,Point(5.8315 59.75207)
http://www.wikidata.org/entity/Q3411123,Chopine and Gouttes puys,Point(2.955 45.8278)
http://www.wikidata.org/entity/Q124728044,Q124728044,Point(6.61006 50.2864)
http://www.wikidata.org/entity/Q113833368,Q113833368,Point(6.2619 60.36844)
http://www.wikidata.org/entity/Q112131429,Mount Io,Point(131.238888888 33.094444444)
http://www.wikidata.org/entity/Q3466925,Suretamatai,Point(167.466666666 -13.8)
http://www.wikidata.org/entity/Q1055937,Quetena Volcano,Point(-67.415555555 -22.260833333)
http://www.wikidata.org/entity/Q3437336,Roc d'Hozières,Point(2.64361 45.1144)
http://www.wikidata.org/entity/Q113835288,Q113835288,Point(5.96665 60.19606)
http://www.wikidata.org/entity/Q111907461,Evlanov Seamount,Point(-34.5 49.0)
http://www.wikidata.org/entity/Q1055976,Cerro Silala,Point(-67.96444444 -22.05416667)
http://www.wikidata.org/entity/Q124838495,Q124838495,Point(9.38527 51.3571)
http://www.wikidata.org/entity/Q7099345,Ōrākei Basin,Point(174.813 -36.8671)
http://www.wikidata.org/entity/Q124728141,Q124728141,Point(6.98099 50.04665)
http://www.wikidata.org/entity/Q1062516,Española Island,Point(-89.683333333 -1.366666666)
http://www.wikidata.org/entity/Q1672472,Irazú Volcano,Point(-83.8525 9.979166666)
http://www.wikidata.org/entity/Q123439426,Q123439426,Point(-22.32451 63.9016)
http://www.wikidata.org/entity/Q113156606,Tajogaite volcano,Point(-17.866111111 28.612777777)
http://www.wikidata.org/entity/Q111907475,Heidarspordar,Point(-16.49 65.35)
http://www.wikidata.org/entity/Q3412754,Qualibou,Point(-61.046 13.838)
http://www.wikidata.org/entity/Q124728033,Q124728033,Point(6.61924 50.2704)
http://www.wikidata.org/entity/Q1064098,Pinta Island,Point(-90.753588888 0.5833)
http://www.wikidata.org/entity/Q25736,Volcano Kropotkin,Point(99.000027777 52.704077777)
http://www.wikidata.org/entity/Q111209459,Q111209459,Point(5.20320361 50.52603601)
http://www.wikidata.org/entity/Q124635096,Laach volcano,Point(7.26924 50.41174)
http://www.wikidata.org/entity/Q1056001,Cerro Verde,Point(-89.625277777 13.827777777)
http://www.wikidata.org/entity/Q113838584,Q113838584,Point(5.14433 50.5067759)
http://www.wikidata.org/entity/Q113840182,Oddnýjarhnjúkur-Langjökull,Point(-19.47 64.51)
http://www.wikidata.org/entity/Q2664586,Golovnin,Point(145.505555555 43.843055555)
http://www.wikidata.org/entity/Q7565236,Sousaki volcano,Point(23.08720016 37.9367981)
http://www.wikidata.org/entity/Q111207539,Q111207539,Point(30.44403148 69.82648897)
http://www.wikidata.org/entity/Q109038013,Q109038013,Point(5.33776 59.87778)
http://www.wikidata.org/entity/Q114985164,Piton Iris,Point(55.7055965 -21.2561897)
http://www.wikidata.org/entity/Q2669883,Tunka valley,Point(102.5 51.5)
http://www.wikidata.org/entity/Q2672570,Volcán Darwin,Point(-91.283333333 -0.183333333)
http://www.wikidata.org/entity/Q124728047,Q124728047,Point(6.62358 50.29268)
http://www.wikidata.org/entity/Q113833765,Q113833765,Point(5.79717 59.80379)
http://www.wikidata.org/entity/Q1675325,Ichinsky,Point(157.721666666 55.677777777)
